tax_id,tax_id_type,tax_id_active,start_date,social_capital,loan_amount,serasa_score,serasa_total_debt,scr_score,scr_total_debt,score
68589822000142,cnpj,True,1182926019,64765428,581940430,414,607649242,422,607649242,370
51799866000114,cnpj,True,771502135,34330450,333833340,159,133100472,143,146410519,162
44225623000132,cnpj,True,530743699,79882327,231100633,849,410248513,1000,328198810,847
85042454000168,cnpj,True,1583857624,46195589,113001761,419,426794919,481,384115427,458
65635848000128,cnpj,True,699697920,7240648,27201399,524,42756784,607,34205427,465
78280287000189,cnpj,True,1390621743,16310954,28139794,989,99651088,1000,89685979,883
73576843000187,cnpj,True,1562739003,98638410,154213746,342,28640480,324,28640480,339
32855910000190,cnpj,True,1251176028,95785778,509969323,625,98638023,581,108501825,522
48976728000162,cnpj,True,1123390699,59471817,176678622,173,393043969,207,314435175,174
82781967000191,cnpj,True,1361241728,44317751,82428333,603,405919517,530,446511468,609
79687050000124,cnpj,True,922545778,47737080,353001885,695,210207493,840,168165994,631
71728866000165,cnpj,True,1662497849,95862171,781622092,969,894394999,978,894394999,1000
98640453000196,cnpj,True,558095165,96450251,64852631,86,154226733,106,123381386,100
64314124000160,cnpj,True,1056940827,95237495,947811598,160,628339619,180,565505657,179
48201655000139,cnpj,True,562989903,6243334,32110096,511,57029841,459,62732825,452
65535749000184,cnpj,True,400140729,88432571,120225384,895,40750146,975,36675131,939
12550272000171,cnpj,True,1475828907,41374366,239406305,312,34850527,277,38335579,323
30651382000186,cnpj,True,861321744,85994074,315854528,620,633357267,514,760028720,480
89222408000142,cnpj,True,911198907,22022168,174561446,612,185104833,636,185104833,538
46730519000130,cnpj,True,1278001133,25194932,106660240,405,19341197,445,17407077,412
85219995000187,cnpj,True,1264233819,77529843,307752555,247,186311465,217,204942611,205
78764672000167,cnpj,True,1540968341,69088903,370164729,390,183326608,432,164993947,383
16192592000142,cnpj,True,903808138,44980763,127213186,934,278324430,1000,250491987,920
31952521000147,cnpj,True,1524560819,61042754,221705345,188,242497722,186,242497722,161
60325740000144,cnpj,True,1547982790,26162319,198777153,293,55368505,284,55368505,283
25712104000161,cnpj,True,207205378,77313424,113177179,9,736167539,10,662550785,7
28098836000164,cnpj,True,637826905,53648237,252400065,827,231747712,917,208572940,900
76968719000181,cnpj,True,1651822696,33353038,105478198,701,146500072,567,175800086,645
36120351000119,cnpj,True,1031331244,97571638,595570417,299,956549511,275,1052204462,258
87825603000176,cnpj,True,671723168,92709478,580786373,995,523362956,975,523362956,881
11129952000155,cnpj,True,1352895433,69858049,301143893,713,47267018,713,47267018,693
72546954000162,cnpj,True,1088168459,30422889,95199925,366,248514668,369,248514668,355
49709694000145,cnpj,True,1137837194,68866259,491755852,445,246918708,449,246918708,457
11991080000157,cnpj,True,430718657,35886451,248890657,781,171013968,820,171013968,686
59374647000162,cnpj,True,76973815,32508596,52471104,607,114492056,576,114492056,648
76951918000132,cnpj,True,108271203,60581761,45400539,201,471330529,203,471330529,211
63695455000194,cnpj,True,1152213395,77777663,364384710,40,114795753,38,114795753,37
25203213000136,cnpj,True,1673764351,27093203,121592482,753,163848480,632,196618176,766
57883984000188,cnpj,True,1572028971,41389754,147667631,826,188620670,735,207482737,774
20905650000181,cnpj,True,1621273545,65109114,156571699,909,325199250,972,292679325,890
83989117000166,cnpj,True,1343188762,85048891,338347413,125,795394745,115,874934219,132
47902570000166,cnpj,True,1438575281,23405436,51171058,205,117188138,159,140625765,169
66532357000150,cnpj,True,1695867447,15127858,54741965,726,38794225,624,42673647,575
19222824000132,cnpj,True,1356270714,77997803,424903104,45,271194020,44,271194020,46
84504291000114,cnpj,True,995151959,32639096,8960378,906,165549637,1000,132439709,830
40912370000144,cnpj,True,870515501,77512275,37304063,210,376244718,262,300995774,196
30430467000175,cnpj,True,596121421,51777178,88922140,455,323209888,382,387851865,374
90167876000156,cnpj,True,1112860085,70615931,183398587,406,30341623,304,36409947,406
78872606000157,cnpj,True,1034026769,98376089,633898360,991,171915767,911,189107343,897
34443211000186,cnpj,True,660640851,47818858,53506644,489,303830733,547,273447659,442
54384580000156,cnpj,True,729851093,73036478,101111567,214,286195044,235,257575539,192
93085311000125,cnpj,True,1216271963,29953735,266677630,931,108902469,856,119792715,788
23365759000196,cnpj,True,177103154,47604555,131358518,156,398386680,131,478064016,154
97988079000139,cnpj,True,1260297265,53964693,224737727,874,524022191,1000,419217752,853
79054714000169,cnpj,True,1283816759,46083299,270234401,621,12621240,589,12621240,537
71730482000160,cnpj,True,494259591,85082594,372316772,759,159127406,812,143214665,815
16025554000136,cnpj,True,1031030516,63481947,415983023,694,627116775,610,689828452,728
71103056000177,cnpj,True,506820147,40911359,265289966,54,109866137,65,87892909,60
45437245000145,cnpj,True,963611449,39625643,371204771,984,31200203,1000,31200203,857
72853924000116,cnpj,True,1385122906,60990947,358465713,398,556106894,390,556106894,361
50987853000198,cnpj,True,1568512163,42969035,323993097,353,184738820,345,184738820,334
98636910000131,cnpj,True,1603765982,86491645,729128737,210,796539653,235,716885687,193
80545599000126,cnpj,True,111150679,59353791,352313817,22,402398254,19,442638079,17
82126337000155,cnpj,True,1025058162,30423669,147459961,576,234387303,645,210948572,634
83649546000190,cnpj,True,1470929214,74036869,696323372,28,731707725,21,878049270,25
21999202000194,cnpj,True,915086044,51085993,91719808,602,245366648,692,220829983,672
12323691000144,cnpj,True,370256712,11246895,24756384,528,69508439,554,62557595,493
10468982000110,cnpj,True,2978718,81588784,389080613,986,116192853,916,127812138,1000
82093616000181,cnpj,True,640564661,82476283,705537039,261,586313401,195,703576081,238
24395312000163,cnpj,True,974996908,45457087,268867270,644,184671012,611,184671012,669
65721964000137,cnpj,True,1157426095,86604720,789054904,68,71711823,80,57369458,66
60029590000159,cnpj,True,6153414,47422819,177952742,420,354526941,369,389979635,422
39779431000171,cnpj,True,967139742,36003789,56679765,149,193378958,174,154703166,168
55897172000155,cnpj,True,1695964066,57780374,382431699,402,113978847,397,113978847,344
38858717000115,cnpj,True,380943485,76636485,658009811,346,199887956,280,239865547,270
36030508000168,cnpj,True,1002435957,71342351,407064764,960,23965610,1000,19172488,843
48015582000191,cnpj,True,1612974077,28848952,266462675,340,1420444,309,1562488,322
87087854000132,cnpj,True,420694191,86307020,401880172,630,152233456,617,152233456,596
88887295000110,cnpj,True,1541166397,87817164,844676193,667,312587313,713,281328581,673
82206572000183,cnpj,True,1371841491,24381641,154166746,718,39218357,610,43140192,673
91124287000151,cnpj,True,596898502,21080515,5564733,530,206265463,540,206265463,470
81265321000142,cnpj,True,871770658,48876133,440922303,394,175678807,480,140543045,436
47615902000119,cnpj,True,250035738,41153006,275387219,299,382689960,257,420958956,295
83908842000123,cnpj,True,244636130,24635681,105647287,560,148045067,644,118436053,629
53166547000122,cnpj,True,1482565361,88380454,199915550,15,267805142,15,267805142,15
12193230000150,cnpj,True,600684716,99562557,287609962,854,669209017,700,803050820,806
87619188000127,cnpj,True,403431504,51323106,381361284,810,121013684,963,96810947,736
92381632000153,cnpj,True,1121990429,84533535,531233854,216,580500246,220,580500246,214
53531525000117,cnpj,True,1293112048,68720057,339520379,521,386632360,489,425295596,524
50948543000198,cnpj,True,1609843294,31282849,178484268,277,237899758,318,190319806,278
58232151000169,cnpj,True,948496517,81935976,789175389,753,787678413,647,866446254,781
55046352000165,cnpj,True,178112666,25300939,28143376,421,218929207,399,218929207,364
58465171000172,cnpj,True,790931612,68605745,190525401,629,662864205,723,596577784,607
36336216000159,cnpj,True,1178156083,1862375,13618856,570,3572032,609,3214828,515
72599993000194,cnpj,True,1302177542,48325499,454463247,94,418478104,74,502173724,80
16386758000153,cnpj,True,1689645948,16562987,76489157,666,35070442,499,42084530,555
52431951000156,cnpj,True,1383382760,96247901,258213419,63,392570619,58,431827680,57
34633763000198,cnpj,True,125513934,16399261,46366351,78,74975251,80,74975251,77
88159338000168,cnpj,True,1202891157,18398781,104545129,212,13728329,250,10982663,201
87781677000176,cnpj,True,1446638612,48413731,341474734,100,81643641,119,65314912,101
24651029000121,cnpj,True,460196201,11359725,93680064,954,84261909,954,84261909,1000
73182611000167,cnpj,True,193584013,10412116,16581521,309,73574083,299,73574083,253
15799137000191,cnpj,True,853830072,5576266,432712,378,12769312,446,10215449,373
20002741000160,cnpj,True,1116649854,47538598,318452166,408,265542441,359,292096685,371
14675119000171,cnpj,True,492290789,71678474,593155658,857,582319139,865,582319139,934
12330152000133,cnpj,True,917766040,56037575,525767846,923,365235281,775,438282337,721
33172095000195,cnpj,True,215820500,65226386,95334909,635,311282985,787,249026388,659
50941449000194,cnpj,True,1020368073,14714067,16916296,645,139199073,586,153118980,679
94993908000148,cnpj,True,276231484,23722968,54655974,687,145005726,638,159506298,593
32688047000157,cnpj,True,1136013001,21388532,132356935,870,12728659,896,12728659,953
63563581000161,cnpj,True,1508208775,34820996,195848992,623,5154793,498,6185751,633
32523187000181,cnpj,True,918462652,89865823,562306384,40,780526366,45,702473729,45
62845961000147,cnpj,True,544770843,20582294,167348759,921,9160728,1000,7328582,1000
33367712000136,cnpj,True,253414935,37539666,137465852,692,265226663,844,212181330,783
36643956000135,cnpj,True,1137601994,35762182,62448493,84,166087129,73,182695841,71
83781889000126,cnpj,True,883951196,79441171,176363017,326,14698726,277,16168598,338
29161769000143,cnpj,True,1580613185,60213654,429945185,642,94816306,622,94816306,667
84007117000155,cnpj,True,1360455336,59678215,107711779,633,451564553,538,541877463,571
56093993000150,cnpj,True,1320413396,34389481,13889232,256,44207602,248,44207602,272
16826222000121,cnpj,True,111699154,66464866,323954514,960,62603093,1000,50082474,1000
24908498000195,cnpj,True,808923213,65982155,413841266,675,49349614,641,49349614,574
32628720000143,cnpj,True,730466750,62850166,626799801,412,475607789,473,428047010,425
66569416000125,cnpj,True,1402970355,46358500,22657030,285,420795985,296,420795985,276
76623915000194,cnpj,True,133667409,641815,3518024,69,2557657,84,2046125,69
21663998000147,cnpj,True,1154840752,76160657,565610002,543,110676122,515,121743734,451
94807008000110,cnpj,True,343465343,27076251,148248963,20,139915188,19,139915188,19
78650727000182,cnpj,True,829035916,63148879,185113146,381,597060100,476,477648080,344
93113914000197,cnpj,True,1006723041,68999172,506927079,199,74400348,244,59520278,201
58582730000113,cnpj,True,1382237608,39469868,270193166,912,266762202,1000,240085981,982
91644855000185,cnpj,True,196070309,28395238,73342603,988,232817155,908,256098870,842
85617786000124,cnpj,True,167813399,44907611,194011387,476,433369212,385,520043054,420
24179931000183,cnpj,True,133973070,19428934,169660955,247,187902338,234,206692571,234
87298849000175,cnpj,True,728701061,48576457,290137348,121,366093988,127,329484589,104
46803868000175,cnpj,True,1224731065,46277621,134170006,520,341923405,540,341923405,503
64391582000133,cnpj,True,1274119350,94892240,526720066,349,232896098,328,256185707,351
20743743000142,cnpj,True,1474508359,16693256,21505845,244,144081632,248,144081632,265
17567221000149,cnpj,True,194380711,92431352,676024583,821,389492111,763,428441322,723
71241007000169,cnpj,True,1253032677,99165404,697086508,456,200874193,424,220961612,451
77670101000176,cnpj,True,604720067,85899750,68617152,469,755369008,534,679832107,454
32059955000138,cnpj,True,97568642,58162446,343033807,500,351398492,520,351398492,521
40173803000182,cnpj,True,222172717,72457255,128412298,460,78309393,469,78309393,410
65983085000113,cnpj,True,824980673,91548109,909570135,182,817482563,160,899230819,189
15480390000165,cnpj,True,1255902359,52460692,191377823,817,343815082,694,378196590,741
39966251000120,cnpj,True,1711451156,33931151,92460861,163,267338241,156,267338241,140
11995645000126,cnpj,True,75209178,94435000,545991328,56,394050998,68,315240798,54
24510226000166,cnpj,True,1602730875,40182742,261869094,407,134124269,459,120711842,407
36399447000143,cnpj,True,514836763,80691739,786213318,905,792127287,1000,633701829,1000
67476196000144,cnpj,True,829170305,95382710,367516945,451,898604856,360,1078325827,460
54235732000132,cnpj,True,842026929,2619386,17543682,294,25375100,279,27912610,249
91282274000148,cnpj,True,664133484,7352868,115511,997,36152901,1000,32537610,970
87939262000175,cnpj,True,594225693,71670922,11620860,297,198163299,353,158530639,341
76145675000172,cnpj,True,571621671,71104543,489403269,602,470822058,517,517904263,471
17825203000140,cnpj,True,704778024,35908741,232007637,177,300676723,189,270609050,154
97916554000167,cnpj,True,598354991,47914615,467932959,487,188028139,569,150422511,481
71221898000184,cnpj,True,884617462,33344894,327060995,186,120520426,159,132572468,153
72390868000174,cnpj,True,1356302865,68199616,304591893,597,436544143,507,523852971,529
63053068000198,cnpj,True,860046329,88859001,854966259,944,707002674,802,848403208,798
93856068000148,cnpj,True,931772876,76032258,84915974,723,425056541,845,340045232,802
99266454000125,cnpj,True,900844901,44728493,138332125,625,26196384,781,20957107,663
74073017000180,cnpj,True,430401673,29317657,120080821,620,158858421,620,158858421,544
98893014000156,cnpj,True,856056479,68398361,317571185,984,352876196,826,423451435,876
95299084000178,cnpj,True,929327713,50263956,291698397,527,103404277,637,82723421,487
15964466000122,cnpj,True,1348704203,52492725,173116319,799,191484081,846,172335672,709
54305901000122,cnpj,True,575960453,14817763,40619915,760,72741504,874,65467353,646
95168134000136,cnpj,True,698530789,28203405,153939113,204,158577881,163,190293457,167
47829587000192,cnpj,True,874596972,56669037,339159572,603,473823457,717,379058765,651
83488269000129,cnpj,True,717212557,14979269,129918010,565,103202884,627,92882595,514
51152416000130,cnpj,True,1340973791,66988246,395273533,12,223086563,12,223086563,11
53737706000121,cnpj,True,843015061,18080432,41473955,578,6138520,647,5524668,639
82035690000140,cnpj,True,2440868,44841369,102479528,88,340188661,98,306169794,96
66659489000158,cnpj,True,877624042,62848610,262696289,934,228292751,962,228292751,992
85779853000139,cnpj,True,1574434533,50539321,110655671,395,426248382,327,511498058,319
64205394000166,cnpj,True,1133848512,81743277,387901159,978,502419967,1000,452177970,907
30250340000132,cnpj,True,1070427992,45492682,96195005,296,244499113,352,195599290,273
35755902000124,cnpj,True,1257685694,23598398,58960402,844,220842852,717,242927137,862
85612766000188,cnpj,True,59916126,29180332,43682814,17,174903117,17,157412805,18
46392097000121,cnpj,True,966331237,93875537,380140018,623,29950397,529,35940476,633
87114302000152,cnpj,True,935006548,39987424,327924266,213,382912697,166,459495236,166
83820650000185,cnpj,True,369469611,17096575,131677114,2,120177871,1,132195658,1
54376913000166,cnpj,True,412631020,65395395,601302417,806,1693159,725,1862474,813
58129700000112,cnpj,True,1666089259,61210048,265742419,89,202897006,84,202897006,75
31935645000195,cnpj,True,19440633,61367153,60803551,24,30841794,21,33925973,20
14222684000126,cnpj,True,548037709,96564438,542240471,331,315480729,281,378576874,290
63928888000136,cnpj,True,1242558866,55989153,132554915,14,481785037,13,529963540,14
27929504000117,cnpj,True,439477488,23420312,152209746,205,463066,256,370452,239
19506280000126,cnpj,True,808857874,60903778,38362488,120,56484676,102,62133143,110
25483049000174,cnpj,True,750450520,59346613,224145172,276,517507309,339,414005847,248
72723553000134,cnpj,True,1292372308,83382758,505641070,734,713101022,667,784411124,634
56270565000150,cnpj,True,281376904,49163086,150283773,469,240799564,454,240799564,493
99888850000127,cnpj,True,1482254795,17612572,149823820,777,64613519,854,58152167,706
16771586000156,cnpj,True,957129358,70367552,560703138,763,72462668,701,79708934,772
36041696000124,cnpj,True,134870154,12709098,65221672,818,84818145,1000,67854516,947
22723432000172,cnpj,True,1617462848,85113368,138155058,158,110044019,167,99039617,142
40680719000140,cnpj,True,58387292,7480205,11904004,126,14070532,118,15477585,133
35715808000149,cnpj,True,842740052,8842311,86367504,89,50761170,98,45685053,99
87377400000164,cnpj,True,275857721,64479919,181951371,51,135418282,48,135418282,48
91695274000118,cnpj,True,505449972,7032138,14718071,836,66758290,810,66758290,689
26620900000185,cnpj,True,641669586,72434708,495361697,616,110561383,689,99505244,604
32989852000153,cnpj,True,588613675,78109655,560970952,877,361844195,666,434213034,667
47926677000119,cnpj,True,104613844,81275955,586204326,82,768471779,65,922166134,83
19882168000122,cnpj,True,1158834333,86084877,582675909,654,172952113,588,190247324,591
42362581000133,cnpj,True,677639848,44800211,271880478,154,329217949,144,362139743,156
57360238000190,cnpj,True,982123585,13706260,115641879,950,44737548,1000,35790038,951
99357968000141,cnpj,True,1483570028,45329545,102777664,404,297355295,404,297355295,428
89993905000165,cnpj,True,1044488612,68197741,57843929,855,160206507,786,176227157,739
58867713000127,cnpj,True,76073596,71717887,295582180,949,86571575,797,103885890,787
21706512000149,cnpj,True,777819262,28010739,160671059,752,214748270,819,193273443,820
76446659000181,cnpj,True,1190608604,7391269,2941603,648,7830488,557,8613536,657
86855508000135,cnpj,True,348437996,60108135,342856119,557,85031435,673,68025148,513
72743938000125,cnpj,True,1716830275,37204424,234813455,730,297882458,642,327670703,667
92062984000147,cnpj,True,1135255647,74765843,351197531,675,296580628,708,266922565,582
10212732000187,cnpj,True,736287346,58218080,83783035,909,194435526,1000,155548420,825
16087399000190,cnpj,True,655485656,75148915,203058330,621,119370064,683,107433057,686
42297115000199,cnpj,True,1423978973,61922249,488200857,796,324385526,628,389262631,618
28617427000140,cnpj,True,252936769,45666122,166724686,979,234796671,1000,187837336,952
12504933000139,cnpj,True,110456844,88029352,848871615,902,675134064,703,810160876,829
87201617000125,cnpj,True,1627099726,95592874,301870416,545,176531131,577,158878017,480
85704176000199,cnpj,True,506324034,38557325,159339326,517,194307779,542,194307779,457
57130094000190,cnpj,True,914782749,67421122,87586262,602,211330925,469,253597110,602
80281690000198,cnpj,True,381045596,65067429,278706510,917,99714529,761,119657434,926
14473796000110,cnpj,True,251356392,75410307,67286160,206,19317468,226,17385721,209
32467847000135,cnpj,True,1216869555,28893042,168391124,821,178264641,648,213917569,817
99867097000168,cnpj,True,1654747652,67375253,290500035,847,58648190,711,70377828,704
35405709000175,cnpj,True,1704780504,48002897,462980596,358,441933553,336,486126908,320
61874326000121,cnpj,True,1533363528,82067829,690800787,355,444892722,408,355914177,403
36258915000152,cnpj,True,722123451,83029156,548643592,610,362044856,677,325840370,521
96311010000127,cnpj,True,846104310,26623065,196387298,128,31287361,115,34416097,133
53571971000165,cnpj,True,1069814175,64858506,283730494,846,301193914,955,271074522,834
45769229000148,cnpj,True,745012933,79288094,524147051,197,102214837,163,122657804,158
84069931000152,cnpj,True,1090514726,8718360,84607861,680,10147757,571,12177308,531
47781704000111,cnpj,True,1237579979,58196509,392198658,754,54270742,852,48843667,828
45863457000145,cnpj,True,418510913,33583997,108536082,625,167391744,506,200870092,574
19675546000180,cnpj,True,119168990,14723684,145212688,759,111121529,584,133345834,688
27865426000147,cnpj,True,100241729,30951300,111277318,93,78998265,116,63198612,88
86343578000166,cnpj,True,319404516,9966159,41674393,356,25881448,348,25881448,299
46332307000192,cnpj,True,99585591,29128446,116501609,963,177066780,1000,141653424,1000
15522301000161,cnpj,True,613446630,40658564,299086249,223,268012213,198,294813434,183
44617435000167,cnpj,True,70619053,18045109,69051986,278,136585933,325,109268746,315
17375736000121,cnpj,True,428768355,79066030,330278252,651,767664113,598,844430524,565
66300347000147,cnpj,True,860884509,22066606,64533481,870,67576711,678,81092053,722
82664811000139,cnpj,True,1517151627,77635840,626157271,64,93405240,79,74724192,57
31424610000120,cnpj,True,1421719196,10515135,94476006,624,53154792,517,63785750,583
70886501000199,cnpj,True,1674062038,29616503,126051214,912,159412100,1000,143470890,823
62876487000173,cnpj,True,1001022476,47850377,395204977,928,359894512,825,395883963,748
13238508000111,cnpj,True,821271842,88746666,422386182,391,587841275,430,529057147,366
15852802000184,cnpj,True,1674475559,24866253,62393852,842,182386031,639,218863237,838
94332415000153,cnpj,True,793824823,96810917,842158740,145,179940373,137,179940373,129
79475695000150,cnpj,True,727688740,31428992,149700106,873,149901111,951,134910999,785
32113391000129,cnpj,True,311620714,25706154,228238729,724,72209733,839,57767786,812
80352095000110,cnpj,True,558570778,99803137,406210865,513,816329244,538,816329244,463
99901985000196,cnpj,True,1465870371,66825474,434006576,401,396548418,392,396548418,404
87904000000110,cnpj,True,526807636,15420737,75929101,646,13334252,529,16001102,508
39477247000166,cnpj,True,997499515,53923405,373359182,668,203309979,647,203309979,627
60683575000121,cnpj,True,206517643,70317441,250608684,858,627266706,643,752720047,724
66585840000111,cnpj,True,1012362698,588088,1444759,422,2026578,341,2431893,423
60902572000154,cnpj,True,226898777,46071424,222635743,753,343962768,617,412755321,605
37652493000196,cnpj,True,779494403,52114142,285537510,534,491265204,534,491265204,495
50161488000193,cnpj,True,345293601,96095020,762933842,366,785675326,420,707107793,376
72631253000144,cnpj,True,488550049,89094065,824020510,995,115958172,1000,104362354,912
11023896000156,cnpj,True,1316458914,71294351,173257287,472,523141752,377,627770102,413
53320157000135,cnpj,True,401474934,81058605,126933322,478,584126549,587,467301239,433
19272975000116,cnpj,True,585098097,29570068,246303904,149,111693135,135,122862448,153
37426785000157,cnpj,True,872381711,67318361,332399840,565,223463646,604,201117281,549
28999487000138,cnpj,True,903941865,21617752,9245289,895,4848721,832,5333593,939
74545167000116,cnpj,True,494393157,23359113,180868636,361,158135223,321,173948745,303
27620892000157,cnpj,True,353598968,60411958,505734189,262,144623333,225,159085666,235
89263344000173,cnpj,True,1577308667,4932998,32180400,750,45885325,652,50473857,599
61007978000185,cnpj,True,877000319,71012119,125713983,336,432934718,325,432934718,284
64092341000116,cnpj,True,915284702,47238213,262019726,175,145576613,176,145576613,152
86400350000170,cnpj,True,233376653,28081101,103604554,184,136497214,228,109197771,173
62679565000131,cnpj,True,1014795985,8819975,50907533,543,1282449,575,1154204,475
64229780000139,cnpj,True,1331276749,35479344,118653958,717,111842371,846,89473896,741
18750808000176,cnpj,True,1043012954,163372,808702,690,854356,531,1025227,568
99979032000167,cnpj,True,527455807,69884258,622747050,384,593865109,403,534478598,346
68570932000142,cnpj,True,894277826,52130138,216630302,555,292191027,499,321410129,461
17527241000179,cnpj,True,798668083,41548670,122958365,33,314402751,24,377283301,31
80276017000163,cnpj,True,1034924294,4229233,41204150,688,38933239,516,46719886,585
52937583000142,cnpj,True,1053796244,41911917,57797106,297,362685170,308,362685170,288
59152875000192,cnpj,True,187901518,9338994,61901858,965,9432537,1000,7546029,1000
50602740000192,cnpj,True,625692618,3868158,3056552,85,37753391,89,37753391,74
50859587000133,cnpj,True,782171112,37160384,47528870,877,74484156,806,81932571,857
45386965000173,cnpj,True,1545954687,61302605,513249706,156,385973023,141,424570325,124
88868887000138,cnpj,True,673813825,64018976,267215519,849,141816306,933,127634675,929
70070783000126,cnpj,True,340876823,79925756,798731447,718,579180468,538,695016561,720
79627060000194,cnpj,True,1190781712,72932817,706328072,528,442979486,427,531575383,442
12548774000158,cnpj,True,950661770,23032414,147242367,614,181051708,509,217262049,563
91453128000188,cnpj,True,978526105,98533026,671673088,845,941744857,1000,753395885,790
18002741000172,cnpj,True,401802134,56158564,460514849,668,78264534,501,93917440,528
54266767000152,cnpj,True,1330615902,14856256,95836176,564,11214541,513,12335995,448
67839426000159,cnpj,True,998383060,77891512,449304971,233,350552444,198,385607688,206
66340328000162,cnpj,True,395030486,62793676,360230256,575,440687867,684,352550293,622
60094185000195,cnpj,True,461989378,1061715,7675576,125,4141309,137,3727178,114
49446163000128,cnpj,True,1271445,57448600,275933602,969,306179612,872,336797573,800
63231875000158,cnpj,True,860978378,33600660,244039205,626,195640521,569,215204573,583
28638194000181,cnpj,True,1407914694,2123386,12806212,673,19715477,666,19715477,585
73705838000156,cnpj,True,1594181325,72374615,292166662,176,470739356,220,376591484,159
15606511000129,cnpj,True,287240000,38141559,244863867,805,47309969,909,42578972,733
72276690000156,cnpj,True,1274910088,38926910,229675932,380,320473144,399,320473144,402
12545573000170,cnpj,True,678104623,32587864,233146987,935,284745062,981,256270555,994
46589779000172,cnpj,True,711842167,23708377,186484076,212,109124836,252,87299868,218
70226758000186,cnpj,True,436726034,77848696,217032374,901,474841476,729,569809771,713
63062080000196,cnpj,True,741879943,80566449,377050285,323,415643161,293,457207477,261
78643939000198,cnpj,True,747919966,6862910,15352051,403,53146163,326,63775395,389
63107910000175,cnpj,True,1175294368,59173017,190899852,133,85125246,147,76612721,134
47284643000198,cnpj,True,962470901,58700055,384861791,69,349181686,76,314263517,66
33324222000156,cnpj,True,1016577321,60982941,81549628,827,432079980,736,475287978,685
16883125000161,cnpj,True,292569736,99838580,990479604,505,745316849,429,894380218,473
80839661000110,cnpj,True,1500371985,3183807,14033844,560,12627318,498,13890049,475
81030093000178,cnpj,True,123722813,6707291,12468652,73,900004,90,720003,65
30918963000145,cnpj,True,598443024,87756393,770320877,496,568304751,421,625135226,420
27369914000140,cnpj,True,1314314797,76838407,732058407,804,736027261,932,588821808,748
92182756000138,cnpj,True,600161455,20508078,13861569,94,13068647,81,14375511,92
79968606000172,cnpj,True,582621604,96235079,230215569,144,168008393,155,151207553,128
19140700000183,cnpj,True,1470768520,6872343,3956211,301,14069516,337,12662564,308
36999494000179,cnpj,True,1647148860,9121110,65200945,394,18477235,397,18477235,402
35634032000135,cnpj,True,922046474,69935272,339771727,981,357600150,863,393360165,796
55123764000136,cnpj,True,913102010,5497761,50639848,452,26632588,447,26632588,376
23718138000169,cnpj,True,1301199899,79322619,580030516,454,72918375,449,72918375,426
71734216000138,cnpj,True,1517331468,56074879,185058136,860,22904678,645,27485613,704
75271833000177,cnpj,True,1018423779,14291858,63358168,485,28954313,383,34745175,375
50947672000179,cnpj,True,1527918049,66536674,466854797,623,59850200,529,65835220,623
52832283000142,cnpj,True,643966109,82511938,404870516,322,365895665,280,402485231,287
98776572000183,cnpj,True,1064808297,93926094,680754185,82,627557841,77,627557841,71
56887128000122,cnpj,True,1144730028,18219714,120745488,291,150758881,221,180910657,289
33889938000199,cnpj,True,741318906,45715110,386202130,219,203817236,183,244580683,216
91384463000139,cnpj,True,767000778,89274627,818831102,420,190275213,327,228330255,319
33327443000180,cnpj,True,1132129148,87986229,657785705,628,784548492,728,627638793,649
85200409000126,cnpj,True,166644296,53132004,456011115,258,412400343,314,329920274,278
51931127000159,cnpj,True,4109245,71280993,7714602,484,168152773,459,184968050,518
51078496000144,cnpj,True,1117210733,53158243,285802815,631,262492359,612,262492359,594
17846672000169,cnpj,True,402974943,53735069,207411258,7,489299307,6,538229237,5
78392254000182,cnpj,True,1433393608,89648096,528402957,831,527170963,689,632605155,702
24856206000189,cnpj,True,264755619,76546507,764793448,265,286336804,331,229069443,257
84744220000199,cnpj,True,896827794,48644152,342577507,569,77253103,637,69527792,567
22805896000122,cnpj,True,238788615,86388769,387602540,333,263298555,389,210638844,364
38915907000193,cnpj,True,123586140,27405079,228269512,323,179809744,261,215771692,292
17918778000154,cnpj,True,974826261,26517163,173228239,472,66762219,368,80114662,387
58277632000140,cnpj,True,768491105,77685192,183123123,870,645306164,974,580775547,836
82186667000179,cnpj,True,289755534,47894469,347426793,985,250568580,1000,225511722,1000
42451178000173,cnpj,True,1182670984,34866733,36390602,152,186082843,130,204691127,128
10250244000170,cnpj,True,935719760,90325835,598214756,833,680208,1000,544166,754
53075795000144,cnpj,True,1529556850,49792594,330236252,478,357428187,516,321685368,459
34676148000184,cnpj,True,1664773601,45540239,323197464,332,392593742,381,314074993,292
86964635000153,cnpj,True,373305086,8890642,4795705,112,38402954,88,46083544,90
72620144000147,cnpj,True,1674714981,77645273,680605265,849,460958525,984,368766820,792
24031238000177,cnpj,True,112931228,39270644,294540850,620,33975624,533,37373186,634
28601226000195,cnpj,True,1090267276,83199482,277051987,601,34540682,588,34540682,583
68263555000130,cnpj,True,16765522,64690178,481607397,410,351574131,487,281259304,441
91903432000176,cnpj,True,1457038384,64136042,636189364,600,148462542,528,163308796,589
15952541000189,cnpj,True,1378001155,13218406,90105781,603,112178612,669,100960750,672
19335411000170,cnpj,True,1150699953,36798608,81523075,898,215105377,933,215105377,973
83011640000141,cnpj,True,7296251,36103002,59872740,720,330549068,871,264439254,814
85123842000114,cnpj,True,431242416,25919383,67947329,255,160340172,201,192408206,210
